Date,OXO-5FI635C Augusta,OXO-5FI696 Augusta_time_lag_1,OXO-5FIC600 Augusta,OXO-5FIC602 Augusta,OXO-5FIC612B Augusta,OXO-5FIC622C Augusta,OXO-5FIC636C Augusta,OXO-5LI633B Augusta,OXO-5LI656F Augusta,OXO-5LI658E Augusta
2019-11-01 00:00:00,0.7135026362989958,,0.8793784707232213,0.5352328038740808,0.7703687055793971,0.5280142847787277,0.941418881741884,1.0,0.0037582193285849996,1.0
2019-11-01 01:00:00,0.7559579128039888,9830.2001953125,0.8308135081131596,0.5305431017983011,0.7759469994711701,0.7640704989279363,0.9434340400116512,0.9997715815825877,0.0,0.963106769028343
2019-11-01 02:00:00,0.9559649037621027,9384.63299153646,0.8123992288988653,0.536968008639569,0.7730628549803384,0.8457226549835519,0.9412329999972586,0.9996267407743883,0.0007092691215007108,0.8723530949332599
2019-11-01 03:00:00,0.9364928314616443,9233.277262369793,0.768138280208845,0.5046526840052117,0.7702313253481563,0.8450219823496423,0.9411468722156799,0.9990473775415906,0.002275799600214512,0.79375763297503
2019-11-01 04:00:00,0.8647987433414386,9223.139013671876,0.708587958646234,0.27232840634207633,0.7720095939761151,0.8408335742398967,0.9482305329868153,0.9987094156557922,0.006796760787509015,0.7133895321224486
2019-11-01 05:00:00,0.9416355428858729,9104.168619791666,0.7214038196997485,0.27309490573058426,0.7721707947501102,0.7675797919109939,0.9993473648255606,0.998582417555849,0.013995648764762336,0.6286341796310353
2019-11-01 06:00:00,0.9078155115198769,9838.639911042545,0.8374150778943168,0.27081457004977594,0.780661803702074,0.7676748346084399,1.0,0.9983987426179152,0.04519540130985078,0.4877219687141974
2019-11-01 07:00:00,0.9218376112813562,10389.782275390626,0.8713439731832118,0.2724868162157037,0.8104067371252555,0.7669342453986114,0.9958988523212788,0.9983462640642197,0.1023482571719132,0.3968461814080797
2019-11-01 08:00:00,0.8835141816528207,10386.495418294273,0.809954525041686,0.4811390118780601,0.7747292901139353,0.8247517962269766,0.9909893775032454,0.9981363498494383,0.1973727125964011,0.2537707200169166
2019-11-01 09:00:00,0.980964692236888,10373.74784342448,0.6503837273055879,0.5335770855844544,0.7773029206943498,0.9762812237134517,0.9901840278968432,0.9980576320188951,0.19964363564279886,0.16784006672696705
2019-11-01 10:00:00,0.9691831274894795,10376.726481792355,0.6702874146035818,0.5323532938051692,0.7788494873374745,0.9999999999999998,0.9913379776937119,0.997672283300231,0.20544074743610707,0.19091417713195824
2019-11-01 11:00:00,0.9354021348275108,10385.354845063026,0.6004889466505361,0.510640752369163,0.7694831513522473,0.9912020470997496,0.9881124093957396,0.9976640428661797,0.21041658710227296,0.14157806938197837
2019-11-01 12:00:00,0.9345072006381088,10399.763362630209,0.5192461834540261,0.2726388385944247,0.7524183472297743,0.7828875928575088,0.9949084116978923,0.9972442144366164,0.11218887331962435,0.4726615341165257
2019-11-01 13:00:00,1.0,10415.00702311198,0.8853111126677646,0.27309490573058426,0.7026969057523935,0.8332908214778072,0.9976815529875163,0.9971264684379889,0.1402062049690631,0.43741539204057744
2019-11-01 14:00:00,0.7810453724570166,10405.199477014465,0.8076515190310509,0.272039543762606,0.6764314318885454,0.6356198018081021,0.9936746240362111,0.9968655881773095,0.1869640690555645,0.3871577012088778
2019-11-01 15:00:00,0.8216269857229856,10420.073518880208,0.7174628521748829,0.27248170621977863,0.6673489501760912,0.6403552554550227,0.9914390184094901,0.9970470891130713,0.183825382548239,0.40432877802038547
2019-11-01 16:00:00,0.8817420023377514,10405.669547526042,0.7318849562157936,0.27294288335186323,0.6679846973949637,0.6895681850918114,0.9912324849556713,0.9969957002939097,0.18736778395616227,0.41946619684910047
2019-11-01 17:00:00,0.8699209052645029,10396.791097689076,0.6800430379687725,0.27309490573058426,0.6680756272932129,0.6897355591697807,0.9911318573342505,0.996375168452749,0.18889479749324778,0.4036063989756258
2019-11-01 18:00:00,0.8942528416919746,10396.95663578254,0.790763427605448,0.3656398404487078,0.6556559813492129,0.653841631140468,0.92959075186719,0.9962532958638973,0.18857178166622113,0.4006157266543937
2019-11-01 19:00:00,0.8425686462696076,10336.595374868695,0.7788747324052352,0.531240755823994,0.6684463644569476,0.47760583009607216,0.8202413331873579,0.9957422759605105,0.18227785945128971,0.3814484418346069
2019-11-01 20:00:00,0.8104930207408181,10155.94965457128,0.8863306105298179,0.5328932019430859,0.6542729802519709,0.37990398683602833,0.8216800565524558,0.99556175087047,0.18147994385627086,0.3808543225686094
2019-11-01 21:00:00,0.8104551961383004,10158.636564127604,0.8378096739751726,0.5321493285086198,0.6718120395532949,0.3793712866628718,0.8253166503508353,0.9953312970960083,0.18335591186643185,0.3706465937525536
2019-11-01 22:00:00,0.5977967855945607,10154.23055826823,0.9061917593597464,0.5348263730258154,0.6695730403590403,0.37986436217482544,0.8245582276078345,0.9950647044648296,0.20848981007717882,0.3491893791414782
2019-11-01 23:00:00,0.8284022595284846,10166.29090983073,0.9825505436158117,0.535842617473385,0.676897177444669,0.37942628812892676,0.8223526727303985,0.9950752285734813,0.22989956228424901,0.3391821246901827
2019-11-02 00:00:00,0.8168025881542147,10160.849348958332,0.9673904076740278,0.5300136918741742,0.670959995530577,0.38770770346372685,0.8219331454508296,0.995038244689857,0.24351227913293982,0.3467037614477704
2019-11-02 01:00:00,0.8568567705933265,10163.938435530465,0.8753660797096003,0.5344694337568505,0.6588109200288947,0.41909723753870476,0.8203432186383659,0.9946895266719235,0.26082077165004236,0.3716850909860341
2019-11-02 02:00:00,0.9353195864958699,10186.94862151343,0.7829173531334774,0.5332201463154966,0.6653277788657235,0.455041284957703,0.8211355576704449,0.9944250245492555,0.26699278718914243,0.35946277739270727
2019-11-02 03:00:00,0.7692258381407235,10284.569926798844,1.0,0.5308867664663488,0.6586530926642205,0.4211867362439554,0.8255853113478371,0.994434011306408,0.2629749997553503,0.38684068061746757
2019-11-02 04:00:00,0.6804745179065019,10273.158017497415,0.7630429198645565,0.5385742353498841,0.672466877110157,0.36878363462549335,0.8286694464828295,0.9936902964307343,0.2674414692421756,0.4033467746672841
2019-11-02 05:00:00,0.8108118873175978,10285.642846679688,0.8325183177134825,0.5307335693914013,0.6610559055830301,0.24694770443423986,0.8286933283684115,0.9937342566341282,0.27723829499361763,0.4162834711731307
2019-11-02 06:00:00,0.8941964478372548,10293.24330357143,0.8459669483941106,0.5348263730258154,0.6736433188991597,0.4236623876237722,0.8269034326432827,0.9935139616822893,0.318625581293265,0.428717016216865
2019-11-02 07:00:00,0.8783304725544281,10292.052096784608,0.7420018622750781,0.5316139196051779,0.6897264564255181,0.40743054090344244,0.8241824984954751,0.9932973079693236,0.37807173199574073,0.4130976645560054
2019-11-02 08:00:00,0.8812126076609164,10294.56036783854,0.7581400878750699,0.530001793072234,0.6609666345554501,0.42710523766186426,0.8201877277339737,0.547489677449657,0.44061138551365353,0.32793589864081696
2019-11-02 09:00:00,0.8890665269796676,10296.27518546481,0.6927580478655067,0.5318133856672453,0.6695545058439016,0.4396835863520432,0.81605219254137,0.0,0.4550247435486394,0.21971000787101502
2019-11-02 10:00:00,0.8492924999745375,10292.088156960228,0.6397191453714548,0.45071541553795313,0.6754705767373004,0.5469063474277533,0.8601627646891385,0.0,0.49411054602538584,0.09925641873797986
2019-11-02 11:00:00,0.9321596988975656,10353.457063802083,0.7353636180573915,0.3090720057623457,0.7313415630196083,0.6736791879073378,0.8734814909888531,0.0,0.5071124108602927,0.0
2019-11-02 12:00:00,0.8847483160658425,10389.666475183823,0.6257991539273675,0.5301861625293398,0.8954840513640896,0.5345762782605921,0.8716773545324079,0.0,0.4860711525612036,0.10192045628099322
2019-11-02 13:00:00,0.9296798804851156,10382.3775390625,0.01899503466434993,0.5307215714327818,0.9900156206062896,0.5349260331149932,0.9120489263183069,0.0,0.5046944092761887,0.1212415471127315
2019-11-02 14:00:00,0.9841041082104782,10528.763517252604,0.0,0.5325062677775776,0.9925980514981276,0.5343467047672787,0.9337508555944707,0.0,0.5269374030764382,0.14665374978392265
2019-11-02 15:00:00,0.9493094275131222,10648.372328576965,0.22487905376485884,0.6639648854127422,1.0,0.5955999659201068,0.937408297941849,0.0,0.5092436950710333,0.2150405252176597
2019-11-02 16:00:00,0.9328364831098499,10650.542336856615,0.7158798518624678,0.9996562843589203,0.9825201460521065,0.7671015204198837,0.9345942522486563,0.0,0.5010886906401062,0.3098016987183314
2019-11-02 17:00:00,0.9046789728026532,10677.24956417872,0.6919686491791026,0.9996562843589203,0.9846026583360477,0.7671492966022633,0.9335185836287301,0.0,0.4988519172665793,0.32592131386354595
2019-11-02 18:00:00,0.8743234721710849,10674.325960286458,0.7554645305077621,0.9996562843589203,0.9885895968596294,0.7676344367677215,0.9321319674735626,0.0,0.4766999396505156,0.3462234231204775
2019-11-02 19:00:00,0.8037220368605689,10677.47801503414,0.7235813513749108,0.9996562843589203,0.987631701965892,0.7169347963679129,0.9332596372186432,0.0,0.47520238536301385,0.3385777052030221
2019-11-02 20:00:00,0.6297812591306475,10699.67596028646,0.7828063238436158,1.0,0.9912247641014496,0.5441291478604657,0.9349996609326552,0.0,0.482820648792627,0.335474989133445
2019-11-02 21:00:00,0.342417338505276,10713.54175813533,0.40363154714990657,0.9996562843589203,0.43228694851673666,0.34111205890559404,0.8473847594692785,0.0,0.49617636033061174,0.38632572331164283
2019-11-02 22:00:00,0.15064954929102958,10608.395163143385,0.24263564581535846,0.5214082944466973,0.02273791476971354,0.22298689018825724,0.6231977250152443,0.0,0.5266117609865724,0.3952813659561798
2019-11-02 23:00:00,0.0,10161.713191731773,0.6486861750352269,0.004256873313650544,0.018886646286059516,0.0,0.0,0.0,0.5359316079202809,0.4071163199135981
2019-11-03 00:00:00,0.26840656630226833,7975.456363932291,0.6511321277239723,0.002244306975374144,0.01436604224286242,0.2766744638901646,0.198776043958391,0.0,0.5493605533366459,0.4481577363548581
2019-11-03 01:00:00,0.33239172541496487,8258.268131510416,0.6208268801608874,0.0057375249010043206,0.012493008351011525,0.30484785362845845,0.26824017008692924,0.0,0.5460126151189559,0.4519764047320223
2019-11-03 02:00:00,0.33929659347936214,8481.239677492253,0.2200106723310462,0.008071692589336266,0.014454095110657761,0.2603973609215082,0.41445814218417354,0.0,0.5598375989735338,0.46661134056438414
2019-11-03 03:00:00,0.317370954193545,8898.724934895834,0.39959355809207153,0.002244306975374144,0.012961854682927765,0.18586969559445143,0.42384993771838,0.0,0.5576482566073846,0.48188312794434296
2019-11-03 04:00:00,0.40030248344459407,8961.214146205357,0.44001332419622585,0.006236174092617119,0.017434225443281548,0.17298637448541054,0.4282131154660169,0.0,0.558016738685545,0.4867594050178923
2019-11-03 05:00:00,0.42445183642056605,8963.184733072916,0.34335730928610886,0.005790405314840541,0.016372308591638074,0.14689889684616642,0.42795056543769117,0.0,0.5834093158910711,0.5244036815353752
2019-11-03 06:00:00,0.4498907278543003,8968.128515625,0.2766145809456937,0.0009254072420965542,0.032874355751967954,0.14696542707213078,0.4234855469500829,0.0,0.6372838723012979,0.4869545393137287
2019-11-03 07:00:00,0.6002462113641589,8971.091667742769,0.3659278754820221,0.005134862994580658,0.042207615512850793,0.09133789497728584,0.41783290292006003,0.0,0.7282232543647726,0.3921005486179183
2019-11-03 08:00:00,0.228514326568241,8965.220239257813,0.39137842649962096,0.004670584786584442,0.0,0.052641292191507816,0.4187638690115858,0.0,0.6913243658635988,0.44370880232332865
2019-11-03 09:00:00,0.43243666412026993,8963.40693359375,0.28984341420902027,0.004627036210486324,0.019890051640356177,0.10807101230248084,0.4166461341622676,0.0,0.7246901516898063,0.40983677401271734
2019-11-03 10:00:00,0.36504418648829295,8958.25586751302,0.3792287436183095,0.005318414844253994,0.034165183944264044,0.10801363510280515,0.4140100743636077,0.0,0.7692266959394729,0.29237985033427094
2019-11-03 11:00:00,0.4412136532501454,8957.520417542017,0.2986245494540327,0.0031774907489179327,0.013107158171486333,0.1708910387899243,0.41701644847817576,0.0,0.80429875579987,0.27834016658255223
2019-11-03 12:00:00,0.5212796503228154,8965.130657605889,0.07906297831450004,0.0011104886905179967,0.03513861906873572,0.2860202523470643,0.6156791660425722,0.0,0.8970141013972572,0.22051937386089548
2019-11-03 13:00:00,0.6452592923554281,9530.154354319851,0.2524709635141811,0.0,0.011814281837814633,0.4597650778349778,0.6969391932645386,0.0,0.8993254397439543,0.2585430998169045
2019-11-03 14:00:00,0.6779780560760793,9783.172407670454,0.19751840034835055,0.0018508144841966612,0.015624702567702542,0.6719129640469157,0.7567044287096405,0.0,0.8873079266924879,0.2562965278343654
2019-11-03 15:00:00,0.8126528134624715,9927.526529947916,0.2723974034599763,0.0011104886905179967,0.014022161605883099,0.831654516422774,0.7523130050146334,0.0,0.8796054089726475,0.2754547621005372
2019-11-03 16:00:00,0.8331214182675786,9962.90773535977,0.30232337303838364,0.0016657330357787714,0.004811831283532797,0.8448567002380185,0.7570954865715471,0.0,0.8609457597199768,0.3512072236646304
2019-11-03 17:00:00,0.8054158667274498,10004.074848269627,0.2301960024902705,0.00293224079851484,0.01771648738830578,0.7292776921385478,0.7586202708032117,0.0,0.8269377625744081,0.4001874827122265
2019-11-03 18:00:00,0.7462229544297587,10046.72832845052,0.41176478744205625,0.17940532805567244,0.20374412310910017,0.7893623290862719,0.7570125708477218,0.0,0.8443409561461763,0.4183001362734444
2019-11-03 19:00:00,0.7699446434857293,10056.756070963542,0.2438887237122671,0.3243111240503609,0.4427539995220613,0.7627244785992338,0.7536020822541813,0.0,0.8523698319792583,0.39287942154300026
2019-11-03 20:00:00,0.7618556697226433,10073.43806966146,0.43307332848528546,0.5352328038740808,0.45377649957433164,0.7588107764375438,0.759456100196322,0.0,0.8760875298297055,0.4130976645560054
2019-11-03 21:00:00,0.7661463661604859,10099.85244954427,0.4638905239197335,0.5353617819292502,0.4433495971822268,0.7670076722058929,0.8115339502582506,0.0,0.8956738204856816,0.4130976645560054
2019-11-03 22:00:00,0.7795767636971074,10156.429956054688,0.4371204286728485,0.5360756604671728,0.4555915447078789,0.767244450456696,0.8177162722145734,0.0,0.8978584443026989,0.4170644244211985
2019-11-03 23:00:00,0.7694701791110532,10159.99194951418,0.34966281763699314,0.5335770855844544,0.4699296840075782,0.6940498105460173,0.8152262214610144,0.0,0.92894130916976,0.3920037559095704
2019-11-04 00:00:00,0.6771751660181384,10166.867526472108,0.33890580245683566,0.5349576440792738,0.4070427923251003,0.5534823541069607,0.8216956689673465,0.0,0.8676843139041797,0.37617109946785376
2019-11-04 01:00:00,0.812981235518139,10153.77068684896,0.3226099395013442,0.5381123139429995,0.45756073826592925,0.3626553160486947,0.8335975507750137,0.0,0.8278184751639515,0.4229471101759259
2019-11-04 02:00:00,0.8687608365259751,10188.720727744225,0.365653807485149,0.5404444791227832,0.4578192168602726,0.49907772898875646,0.8298136660975786,0.0,0.8580874697740395,0.4437960363239881
2019-11-04 03:00:00,0.8624571085987012,10189.53721516927,0.2638894255730726,0.5398235227912416,0.43834264839286163,0.4958498512584468,0.8259299318230768,0.0,0.8868352498810879,0.44599506008955814
2019-11-04 04:00:00,0.7697495742664238,10187.18659607438,0.2396741425423059,0.4719580181310725,0.4606605028249504,0.3209155229227769,0.8229943914374318,0.0,0.8939383193887878,0.4570556044180307
2019-11-04 05:00:00,0.8663390591555982,10233.356070963542,0.2996615549620074,0.24418979859937906,0.6409232966236438,0.4090105143080709,0.8234043290848665,0.0,0.8947293113875912,0.45304022246796194
2019-11-04 06:00:00,0.7955657310984483,10228.842716471354,0.26673655143040875,0.008805899988026056,0.4500820786930291,0.4416020222122061,0.8242799985650482,0.0,0.9218469799367845,0.4325370346439854
2019-11-04 07:00:00,0.8048631446441714,10229.880558268227,0.377929849843742,0.010179479663072755,0.46917554117144533,0.5203178223510669,0.8208509872404486,0.0,1.0,0.39374061336422983
2019-11-04 08:00:00,0.8712524631553831,10239.051027442229,0.39558180115788133,0.008698828075718978,0.4516885961794621,0.7008294370825439,0.8176353280217943,0.0,1.0236972255254528,0.28836633040259585
2019-11-04 09:00:00,0.9147421796078046,10234.778206380208,0.24886597676872668,0.14126683243240734,0.45274540270573027,0.7676694665335198,0.8147602987431117,0.0,1.029318057953187,0.2733349094839923
2019-11-04 10:00:00,0.805716749644386,10237.59608245093,0.15201498185302142,0.5360756604671728,0.4520423589792486,0.6564919816428219,0.8578255307462355,0.0,1.0590615863465054,0.24200524535092427
2019-11-04 11:00:00,0.7653832522943285,10367.099026720063,0.05342352930885852,0.5360161705890114,0.45488864930147344,0.6509024081478378,0.8718923312509248,0.0,1.0848161129435105,0.20388724318524964
2019-11-04 12:00:00,0.789588340846338,10462.054541015625,-0.15275509436403034,0.5381123139429995,0.4506622536047189,0.5786848204924941,0.8702333843939498,0.0,1.1007982820019198,0.22094571972326094
2019-11-04 13:00:00,0.25360220237517117,10183.83104654948,-0.06525562374597627,0.5403589316946835,0.44301246278536155,0.33649671447976437,0.8702751772040616,0.0,1.1125992004909726,0.23376718731390156
2019-11-04 14:00:00,1.0448605082280138,9717.961865637912,-0.01120103534079675,0.35165341976586006,0.438597203533174,0.6171001673951799,0.8851953980753824,0.0,1.1042944293923238,0.2690461156209949
2019-11-04 15:00:00,0.7887413484637777,9844.442473082983,-0.019897552055036627,0.2771330464233728,0.45487147671922656,0.6673570631136505,1.0248514408584848,0.0,1.0894812314209545,0.23823570010461026
2019-11-04 16:00:00,0.7775520280772934,10169.312435433883,0.23758648969590013,0.2800004656548083,0.43940551371361636,0.6894946774586461,1.039525018537029,0.0,1.047107845238834,0.31916109629599987
2019-11-04 17:00:00,0.7434846550225198,10363.375582654937,0.17049329180299821,0.27951922046911193,0.4416776597929797,0.6899631816411855,1.0447024109576146,0.0,1.0340389108641599,0.3627936598891779
2019-11-04 18:00:00,0.7099850403703738,10429.37246577996,0.16811598048871446,0.2833599272395624,0.45896407625433255,0.6897558922131168,1.0475491942913076,0.0,1.0379631433874223,0.3680132614821332
2019-11-04 19:00:00,0.7747928889405968,10451.504841780465,0.13853642264982113,0.28172184266517775,0.4432834370524752,0.6838249489166801,1.0066932713461791,0.0,1.0341045143145937,0.3701273451358702
2019-11-04 20:00:00,0.7480032241868635,10173.877766927084,0.13105255998754473,0.2742147262588368,0.4418377074117501,0.5843031941354664,0.943991688900832,0.0,1.0389487790380958,0.3843277879952325
2019-11-04 21:00:00,0.7374231945069538,10039.192463520145,0.13026447066594216,0.27786725382206257,0.44034934545016213,0.5364092012884638,0.9470684003781735,0.0,1.038295577141163,0.42356501768034605
2019-11-04 22:00:00,0.7942026274878491,10062.049593098958,0.08455212316923877,0.279440555390682,0.45111511977675534,0.6503796653758871,0.947211949400927,0.0,1.0439596155359148,0.4519764047320223
2019-11-04 23:00:00,0.7593287049357187,10075.26221516927,0.21746941666344455,0.2736501500758415,0.45327597458914326,0.6506334321394089,0.9443831573708446,0.0,1.0400962282084176,0.45756392850017846
2019-11-05 00:00:00,0.7722379642862318,10094.243538411458,0.10467117237833179,0.27735177904423125,0.4345732941848013,0.650425612009476,0.9446761152345489,0.0,1.0281593520050496,0.4600215604391451
2019-11-05 01:00:00,0.7439463232320382,10087.562662760416,0.075791955376463,0.27383523152425937,0.45227624064098393,0.5448108937864771,0.946842147609138,0.0,1.030260028562278,0.4869545393137287
2019-11-05 02:00:00,0.7146274677543905,10084.821313681725,0.11255911037468991,0.2732799871790057,0.4420924924149965,0.4130532191050229,0.9472452273791432,0.0,1.047136821792538,0.5079150170929552
2019-11-05 03:00:00,0.828933170507554,10084.865194021178,0.05179906145782098,0.27531588311162025,0.4545778696293681,0.6815974290871971,0.9497692296872167,0.0,1.0506566474038372,0.5082795141540828
